log_id,withdrawal_date,amount_drawn,worker_id,item_code
3016111,2026-01-03,2,10236,ITM-1060
3016112,2025-11-14,4,10396,ITM-1108
3016113,2024-11-25,2,10126,ITM-1005
3016114,2025-12-31,4,10473,ITM-1102
3016115,2026-01-25,2,10081,ITM-1063
3016116,2024-08-17,3,10029,ITM-1059
3016117,2025-05-14,3,10033,ITM-1061
3016118,2024-12-16,3,10294,ITM-1088
3016119,2025-06-13,1,10457,ITM-1078
3016120,2025-08-17,2,10421,ITM-1064
3016121,2026-03-17,3,10061,ITM-1066
3016122,2026-01-17,4,10112,ITM-1050
3016123,2025-10-21,2,10175,ITM-1016
3016124,2024-04-26,2,10249,ITM-1068
3016125,2024-04-22,3,10503,ITM-1056
3016126,2025-07-07,5,10310,ITM-1080
3016127,2024-04-30,4,10031,ITM-1049
3016128,2024-06-11,1,10042,ITM-1100
3016129,2025-04-12,3,10185,ITM-1108
3016130,2024-03-20,4,10468,ITM-1015
3016131,2024-04-30,5,10400,ITM-1108
3016132,2025-02-19,5,10043,ITM-1013
3016133,2025-01-23,1,10040,ITM-1023
3016134,2025-07-27,3,10015,ITM-1061
3016135,2025-05-06,4,10141,ITM-1094
3016136,2025-11-03,4,10162,ITM-1056
3016137,2024-11-06,5,10403,ITM-1023
3016138,2024-11-13,5,10032,ITM-1108
3016139,2025-03-20,2,10128,ITM-1022
3016140,2025-11-10,3,10454,ITM-1072
3016141,2025-05-15,3,10105,ITM-1046
3016142,2024-10-14,5,10334,ITM-1101
3016143,2024-07-07,1,10239,ITM-1108
3016144,2025-07-24,2,10272,ITM-1036
3016145,2026-02-22,4,10360,ITM-1019
3016146,2024-07-31,1,10277,ITM-1107
3016147,2026-01-05,2,10325,ITM-1037
3016148,2025-09-16,3,10201,ITM-1057
3016149,2025-03-01,2,10137,ITM-1018
3016150,2026-01-20,3,10048,ITM-1083
3016151,2024-10-15,5,10169,ITM-1092
3016152,2025-01-10,2,10346,ITM-1063
3016153,2026-01-17,1,10393,ITM-1101
3016154,2025-05-23,2,10303,ITM-1044
3016155,2025-06-18,1,10263,ITM-1016
3016156,2024-09-13,5,10219,ITM-1000
3016157,2025-04-03,4,10367,ITM-1008
3016158,2025-06-20,4,10166,ITM-1092
3016159,2026-01-01,4,10473,ITM-1041
3016160,2024-09-18,4,10313,ITM-1078
3016161,2025-10-04,2,10400,ITM-1029
3016162,2025-01-08,5,10138,ITM-1067
3016163,2024-06-24,2,10331,ITM-1067
3016164,2025-04-19,1,10407,ITM-1077
3016165,2024-08-01,5,10014,ITM-1069
3016166,2024-04-20,2,10194,ITM-1102
3016167,2024-10-27,4,10319,ITM-1023
3016168,2025-06-23,5,10193,ITM-1071
3016169,2024-06-22,3,10209,ITM-1017
3016170,2024-07-08,5,10374,ITM-1088
3016171,2024-12-22,1,10235,ITM-1004
3016172,2024-09-23,5,10041,ITM-1039
3016173,2025-12-18,3,10499,ITM-1012
3016174,2024-04-20,4,10500,ITM-1071
3016175,2025-08-25,3,10373,ITM-1102
3016176,2024-12-20,3,10229,ITM-1044
3016177,2025-09-08,1,10121,ITM-1097
3016178,2025-03-18,4,10322,ITM-1087
3016179,2025-12-14,5,10421,ITM-1039
3016180,2024-08-21,2,10098,ITM-1083
3016181,2025-11-14,4,10103,ITM-1070
3016182,2026-02-28,3,10203,ITM-1065
3016183,2026-03-11,3,10073,ITM-1051
3016184,2025-08-19,4,10478,ITM-1094
3016185,2026-01-18,3,10058,ITM-1041
3016186,2024-08-19,1,10224,ITM-1047
3016187,2025-01-19,3,10458,ITM-1019
3016188,2024-10-30,3,10253,ITM-1013
3016189,2024-04-16,4,10204,ITM-1041
3016190,2025-02-18,1,10051,ITM-1070
3016191,2025-04-18,1,10145,ITM-1104
3016192,2025-09-02,2,10463,ITM-1022
3016193,2024-12-14,1,10049,ITM-1029
3016194,2024-10-05,4,10095,ITM-1039
3016195,2025-11-18,4,10481,ITM-1080
3016196,2024-12-07,1,10111,ITM-1098
3016197,2025-04-18,3,10090,ITM-1108
3016198,2024-05-01,2,10384,ITM-1105
3016199,2025-10-15,3,10005,ITM-1028
3016200,2024-11-11,2,10252,ITM-1029
3016201,2024-04-21,2,10036,ITM-1000
3016202,2025-11-28,4,10475,ITM-1109
3016203,2024-08-27,1,10123,ITM-1006
3016204,2025-10-11,2,10043,ITM-1056
3016205,2025-09-08,5,10381,ITM-1053
3016206,2024-05-17,2,10075,ITM-1003
3016207,2025-12-28,4,10054,ITM-1042
3016208,2026-03-13,5,10414,ITM-1076
3016209,2026-01-27,3,10450,ITM-1070
3016210,2025-02-27,2,10240,ITM-1085
3016211,2024-12-04,1,10383,ITM-1016
3016212,2025-08-16,3,10438,ITM-1062
3016213,2024-05-04,1,10470,ITM-1037
3016214,2024-05-04,5,10496,ITM-1101
3016215,2025-11-17,4,10062,ITM-1028
3016216,2025-07-23,2,10022,ITM-1063
3016217,2024-12-05,1,10418,ITM-1052
3016218,2024-07-30,5,10402,ITM-1034
3016219,2024-10-05,5,10355,ITM-1006
3016220,2024-07-12,2,10259,ITM-1009
3016221,2025-09-10,1,10497,ITM-1052
3016222,2025-07-11,3,10329,ITM-1038
3016223,2025-07-07,5,10020,ITM-1046
3016224,2025-02-09,4,10150,ITM-1081
3016225,2025-10-03,1,10387,ITM-1092
3016226,2025-12-04,4,10253,ITM-1049
3016227,2024-07-14,2,10096,ITM-1085
3016228,2024-06-23,4,10372,ITM-1035
3016229,2024-03-30,1,10497,ITM-1057
3016230,2026-01-07,3,10079,ITM-1057
3016231,2024-04-30,3,10408,ITM-1042
3016232,2026-03-03,3,10113,ITM-1080
3016233,2024-12-14,5,10178,ITM-1074
3016234,2024-10-04,5,10367,ITM-1043
3016235,2024-03-29,2,10321,ITM-1083
3016236,2024-10-22,1,10017,ITM-1002
3016237,2025-03-08,4,10321,ITM-1010
3016238,2025-03-18,3,10434,ITM-1090
3016239,2025-06-11,4,10049,ITM-1035
3016240,2025-11-28,1,10412,ITM-1019
3016241,2024-03-23,3,10219,ITM-1049
3016242,2024-10-22,3,10294,ITM-1103
3016243,2024-06-30,5,10208,ITM-1102
3016244,2025-06-02,5,10197,ITM-1078
3016245,2025-07-12,3,10336,ITM-1034
3016246,2025-09-23,4,10373,ITM-1015
3016247,2026-01-30,3,10281,ITM-1069
3016248,2025-12-30,5,10375,ITM-1042
3016249,2024-11-29,3,10384,ITM-1080
3016250,2024-08-01,1,10359,ITM-1072
3016251,2025-04-04,1,10395,ITM-1080
3016252,2025-07-29,2,10058,ITM-1008
3016253,2024-12-01,3,10376,ITM-1093
3016254,2025-02-09,1,10460,ITM-1054
3016255,2025-01-16,4,10172,ITM-1071
3016256,2025-09-19,2,10318,ITM-1017
3016257,2024-09-22,4,10126,ITM-1061
3016258,2024-06-30,3,10317,ITM-1081
3016259,2026-01-01,3,10322,ITM-1086
3016260,2024-10-31,2,10048,ITM-1023
3016261,2024-06-30,1,10219,ITM-1087
3016262,2024-11-29,5,10104,ITM-1016
3016263,2026-03-03,4,10442,ITM-1096
3016264,2025-05-09,5,10057,ITM-1043
3016265,2024-06-05,5,10244,ITM-1095
3016266,2025-03-23,1,10034,ITM-1069
3016267,2025-08-06,4,10434,ITM-1008
3016268,2024-07-26,4,10030,ITM-1023
3016269,2024-06-25,4,10167,ITM-1043
3016270,2024-11-14,5,10092,ITM-1024
3016271,2025-05-08,3,10268,ITM-1087
3016272,2025-09-26,5,10173,ITM-1023
3016273,2025-07-23,1,10239,ITM-1053
3016274,2026-03-15,2,10359,ITM-1093
3016275,2026-01-02,5,10473,ITM-1008
3016276,2024-11-25,4,10110,ITM-1107
3016277,2025-04-17,5,10475,ITM-1098
3016278,2024-11-08,3,10255,ITM-1103
3016279,2025-03-12,1,10321,ITM-1022
3016280,2025-09-07,4,10433,ITM-1014
3016281,2024-10-27,2,10030,ITM-1091
3016282,2025-09-28,5,10411,ITM-1041
3016283,2025-11-21,2,10067,ITM-1009
3016284,2025-02-18,2,10474,ITM-1089
3016285,2024-11-01,4,10192,ITM-1046
3016286,2024-11-28,1,10453,ITM-1023
3016287,2024-10-19,3,10222,ITM-1013
3016288,2025-05-10,5,10096,ITM-1024
3016289,2024-09-12,3,10268,ITM-1019
3016290,2024-11-20,3,10244,ITM-1064
3016291,2025-11-05,1,10297,ITM-1056
3016292,2025-02-06,3,10221,ITM-1062
3016293,2025-11-16,3,10217,ITM-1004
3016294,2026-02-17,1,10417,ITM-1044
3016295,2025-03-09,1,10328,ITM-1102
3016296,2024-03-25,3,10406,ITM-1045
3016297,2025-11-19,3,10019,ITM-1014
3016298,2024-09-27,4,10329,ITM-1013
3016299,2025-06-07,1,10358,ITM-1075
3016300,2025-08-06,1,10433,ITM-1091
3016301,2025-06-07,2,10509,ITM-1071
3016302,2024-05-11,5,10299,ITM-1054
3016303,2024-09-25,1,10094,ITM-1035
3016304,2025-02-04,4,10386,ITM-1108
3016305,2024-03-29,3,10293,ITM-1034
3016306,2024-09-30,1,10261,ITM-1022
3016307,2025-04-01,2,10333,ITM-1076
3016308,2024-07-10,4,10008,ITM-1063
3016309,2025-04-04,4,10150,ITM-1039
3016310,2024-11-16,1,10216,ITM-1038
3016311,2025-06-22,2,10300,ITM-1010
3016312,2024-05-27,2,10121,ITM-1006
3016313,2024-06-21,3,10227,ITM-1096
3016314,2025-01-27,2,10298,ITM-1011
3016315,2024-06-01,4,10102,ITM-1091
3016316,2025-05-28,1,10348,ITM-1066
3016317,2024-05-08,3,10013,ITM-1082
3016318,2025-09-24,4,10283,ITM-1054
3016319,2026-03-10,5,10002,ITM-1006
3016320,2024-09-05,5,10022,ITM-1050
3016321,2024-08-20,5,10023,ITM-1061
3016322,2025-02-26,5,10003,ITM-1098
3016323,2024-08-30,1,10320,ITM-1079
3016324,2025-12-20,4,10175,ITM-1074
3016325,2026-03-07,3,10433,ITM-1019
3016326,2025-01-06,5,10221,ITM-1084
3016327,2026-01-09,3,10148,ITM-1052
3016328,2024-09-02,1,10406,ITM-1020
3016329,2025-12-23,3,10108,ITM-1090
3016330,2026-03-07,1,10228,ITM-1086
3016331,2025-03-10,3,10040,ITM-1031
3016332,2024-09-07,3,10124,ITM-1070
3016333,2025-05-20,3,10091,ITM-1026
3016334,2025-09-22,2,10453,ITM-1082
3016335,2025-02-28,1,10052,ITM-1054
3016336,2025-11-03,2,10021,ITM-1109
3016337,2025-12-23,4,10418,ITM-1034
3016338,2024-10-03,2,10388,ITM-1024
3016339,2024-10-29,5,10162,ITM-1047
3016340,2025-01-31,2,10018,ITM-1060
3016341,2024-10-27,4,10210,ITM-1089
3016342,2025-07-24,5,10034,ITM-1027
3016343,2025-05-28,5,10228,ITM-1087
3016344,2025-08-24,3,10487,ITM-1046
3016345,2025-02-25,5,10217,ITM-1013
3016346,2025-05-21,4,10044,ITM-1017
3016347,2025-12-13,3,10137,ITM-1001
3016348,2025-06-27,5,10231,ITM-1090
3016349,2024-09-26,4,10033,ITM-1022
3016350,2024-12-09,3,10334,ITM-1101
3016351,2025-05-07,5,10376,ITM-1061
3016352,2025-09-28,4,10341,ITM-1064
3016353,2025-11-21,5,10417,ITM-1021
3016354,2026-01-09,4,10275,ITM-1109
3016355,2024-11-16,5,10489,ITM-1100
3016356,2025-07-12,1,10327,ITM-1108
3016357,2025-12-15,2,10279,ITM-1011
3016358,2025-11-25,5,10465,ITM-1109
3016359,2026-02-13,3,10260,ITM-1046
3016360,2024-10-16,4,10460,ITM-1050
3016361,2024-12-15,3,10296,ITM-1025
3016362,2025-12-14,4,10261,ITM-1087
3016363,2025-10-06,5,10316,ITM-1065
3016364,2024-11-24,2,10451,ITM-1056
3016365,2025-08-11,2,10061,ITM-1091
3016366,2024-08-23,1,10452,ITM-1000
3016367,2025-04-04,5,10330,ITM-1013
3016368,2024-06-09,5,10145,ITM-1012
3016369,2025-04-19,2,10328,ITM-1046
3016370,2024-06-17,2,10457,ITM-1097
3016371,2025-06-22,2,10062,ITM-1029
3016372,2024-12-04,3,10065,ITM-1090
3016373,2025-12-30,4,10350,ITM-1042
3016374,2024-08-11,3,10284,ITM-1063
3016375,2024-07-03,1,10165,ITM-1085
3016376,2025-06-17,2,10012,ITM-1075
3016377,2025-02-27,1,10368,ITM-1040
3016378,2025-05-28,2,10211,ITM-1013
3016379,2024-06-24,2,10305,ITM-1089
3016380,2025-08-05,1,10122,ITM-1068
3016381,2024-10-25,2,10253,ITM-1068
3016382,2025-01-02,2,10326,ITM-1094
3016383,2026-01-20,2,10482,ITM-1019
3016384,2024-07-09,2,10408,ITM-1007
3016385,2024-12-14,4,10175,ITM-1036
3016386,2024-04-06,4,10018,ITM-1002
3016387,2024-07-06,2,10390,ITM-1006
3016388,2024-04-20,5,10091,ITM-1077
3016389,2025-09-26,5,10255,ITM-1070
3016390,2025-09-08,4,10327,ITM-1023
3016391,2024-08-02,5,10242,ITM-1002
3016392,2025-08-29,5,10436,ITM-1068
3016393,2025-09-08,4,10190,ITM-1041
3016394,2025-05-18,5,10423,ITM-1046
3016395,2026-03-02,5,10314,ITM-1097
3016396,2025-07-31,4,10143,ITM-1004
3016397,2024-11-04,4,10376,ITM-1090
3016398,2024-08-13,5,10330,ITM-1035
3016399,2024-10-29,5,10137,ITM-1103
3016400,2025-06-17,4,10053,ITM-1025
3016401,2025-09-16,2,10206,ITM-1009
3016402,2024-07-10,3,10186,ITM-1056
3016403,2024-05-09,4,10344,ITM-1080
3016404,2024-07-11,4,10050,ITM-1045
3016405,2025-01-24,1,10087,ITM-1048
3016406,2024-03-26,5,10322,ITM-1106
3016407,2025-09-27,4,10293,ITM-1018
3016408,2024-10-02,2,10418,ITM-1079
3016409,2025-01-29,4,10170,ITM-1016
3016410,2025-03-28,4,10373,ITM-1093
3016411,2025-01-25,2,10448,ITM-1016
3016412,2024-04-13,3,10445,ITM-1005
3016413,2026-03-18,3,10126,ITM-1086
3016414,2026-01-18,4,10234,ITM-1022
3016415,2024-09-28,5,10117,ITM-1095
3016416,2025-03-17,2,10413,ITM-1049
3016417,2025-01-24,5,10404,ITM-1097
3016418,2026-02-14,1,10419,ITM-1036
3016419,2025-12-12,5,10319,ITM-1014
3016420,2025-08-08,1,10031,ITM-1019
3016421,2025-10-20,5,10345,ITM-1074
3016422,2024-12-03,5,10034,ITM-1091
3016423,2025-04-11,2,10260,ITM-1075
3016424,2025-08-08,2,10418,ITM-1079
3016425,2024-09-29,5,10001,ITM-1062
3016426,2026-02-07,3,10036,ITM-1109
3016427,2025-12-19,2,10112,ITM-1086
3016428,2024-07-20,3,10026,ITM-1020
3016429,2026-02-22,2,10261,ITM-1013
3016430,2025-09-18,4,10508,ITM-1093
3016431,2025-06-08,1,10255,ITM-1013
3016432,2025-11-29,4,10211,ITM-1044
3016433,2024-06-28,2,10024,ITM-1096
3016434,2025-05-04,2,10314,ITM-1067
3016435,2024-05-17,5,10318,ITM-1018
3016436,2025-05-06,4,10474,ITM-1067
3016437,2026-01-10,4,10505,ITM-1109
3016438,2025-02-17,4,10011,ITM-1085
3016439,2025-09-16,3,10289,ITM-1080
3016440,2025-02-15,5,10474,ITM-1060
3016441,2024-11-02,2,10440,ITM-1008
3016442,2025-02-13,3,10468,ITM-1049
3016443,2025-11-24,2,10143,ITM-1083
3016444,2024-04-20,2,10215,ITM-1053
3016445,2025-05-11,3,10175,ITM-1043
3016446,2024-12-04,3,10274,ITM-1017
3016447,2025-04-06,3,10359,ITM-1006
3016448,2025-06-19,1,10421,ITM-1054
3016449,2025-02-15,1,10318,ITM-1037
3016450,2024-04-09,2,10379,ITM-1033
3016451,2025-07-02,1,10320,ITM-1105
3016452,2024-10-06,2,10485,ITM-1056
3016453,2025-09-16,1,10507,ITM-1045
3016454,2024-10-08,5,10031,ITM-1089
3016455,2025-02-14,5,10367,ITM-1099
3016456,2025-06-14,5,10440,ITM-1086
3016457,2025-03-01,4,10446,ITM-1007
3016458,2024-10-13,2,10360,ITM-1008
3016459,2024-11-09,3,10168,ITM-1107
3016460,2025-05-03,2,10275,ITM-1084
3016461,2025-06-22,3,10036,ITM-1005
3016462,2024-08-06,1,10360,ITM-1097
3016463,2026-01-10,5,10069,ITM-1090
3016464,2024-08-16,1,10072,ITM-1064
3016465,2025-09-16,1,10312,ITM-1024
3016466,2024-11-06,3,10082,ITM-1099
3016467,2024-05-17,3,10224,ITM-1106
3016468,2025-11-20,2,10127,ITM-1067
3016469,2025-01-10,2,10422,ITM-1060
3016470,2025-07-22,5,10133,ITM-1047
3016471,2024-12-15,1,10424,ITM-1081
3016472,2025-01-24,5,10119,ITM-1066
3016473,2025-01-22,4,10097,ITM-1059
3016474,2024-04-03,1,10242,ITM-1023
3016475,2025-09-27,5,10101,ITM-1028
3016476,2024-10-04,4,10107,ITM-1025
3016477,2024-06-19,2,10499,ITM-1098
3016478,2025-12-13,2,10402,ITM-1039
3016479,2025-05-31,2,10221,ITM-1109
3016480,2025-10-31,3,10217,ITM-1023
3016481,2025-08-04,3,10254,ITM-1011
3016482,2024-07-18,1,10020,ITM-1061
3016483,2024-09-08,5,10447,ITM-1105
3016484,2025-05-15,5,10013,ITM-1096
3016485,2024-06-09,2,10069,ITM-1040
3016486,2026-01-19,2,10073,ITM-1101
3016487,2024-12-16,1,10320,ITM-1084
3016488,2024-10-04,1,10324,ITM-1018
3016489,2024-09-09,1,10109,ITM-1067
3016490,2025-09-05,2,10448,ITM-1044
3016491,2024-04-17,1,10019,ITM-1077
3016492,2025-08-02,1,10351,ITM-1038
3016493,2025-01-06,1,10031,ITM-1033
3016494,2024-10-29,4,10452,ITM-1057
3016495,2025-09-22,2,10130,ITM-1100
3016496,2026-01-14,1,10059,ITM-1026
3016497,2024-11-12,4,10060,ITM-1020
3016498,2024-12-04,5,10480,ITM-1065
3016499,2026-02-10,3,10334,ITM-1036
3016500,2025-03-15,4,10261,ITM-1040
3016501,2024-04-09,3,10210,ITM-1033
3016502,2024-10-28,5,10246,ITM-1089
3016503,2025-02-06,5,10313,ITM-1006
3016504,2024-08-23,4,10221,ITM-1078
3016505,2025-04-05,1,10337,ITM-1063
3016506,2024-10-06,3,10205,ITM-1037
3016507,2025-12-16,3,10098,ITM-1032
3016508,2025-12-08,2,10031,ITM-1089
3016509,2024-12-28,4,10411,ITM-1002
3016510,2025-01-21,3,10409,ITM-1035
3016511,2026-02-19,5,10253,ITM-1043
3016512,2024-10-08,4,10123,ITM-1084
3016513,2025-10-31,5,10240,ITM-1071
3016514,2025-08-12,3,10214,ITM-1031
3016515,2024-05-28,1,10042,ITM-1041
3016516,2024-11-02,2,10031,ITM-1104
3016517,2025-08-27,2,10191,ITM-1081
3016518,2025-02-26,3,10445,ITM-1060
3016519,2025-06-07,2,10207,ITM-1080
3016520,2025-11-19,5,10207,ITM-1025
3016521,2024-11-28,2,10096,ITM-1022
3016522,2026-01-21,1,10487,ITM-1018
3016523,2025-09-08,3,10226,ITM-1036
3016524,2025-04-27,1,10176,ITM-1099
3016525,2024-07-10,3,10464,ITM-1105
3016526,2024-10-19,1,10053,ITM-1040
3016527,2024-12-29,2,10378,ITM-1056
3016528,2024-10-27,2,10242,ITM-1050
3016529,2025-03-10,5,10107,ITM-1085
3016530,2026-03-14,1,10221,ITM-1003
3016531,2024-10-01,3,10191,ITM-1038
3016532,2025-09-11,1,10395,ITM-1074
3016533,2025-03-19,2,10356,ITM-1032
3016534,2025-02-03,5,10221,ITM-1047
3016535,2025-10-05,4,10129,ITM-1090
3016536,2024-04-11,2,10192,ITM-1042
3016537,2024-06-01,1,10114,ITM-1083
3016538,2025-04-13,4,10124,ITM-1032
3016539,2025-10-17,5,10418,ITM-1108
3016540,2025-07-20,3,10273,ITM-1075
3016541,2025-08-14,1,10103,ITM-1012
3016542,2024-08-05,1,10134,ITM-1034
3016543,2025-09-18,4,10101,ITM-1092
3016544,2025-06-20,3,10490,ITM-1055
3016545,2025-10-12,3,10233,ITM-1077
3016546,2025-09-21,3,10014,ITM-1037
3016547,2025-06-04,1,10181,ITM-1099
3016548,2026-01-23,5,10027,ITM-1026
3016549,2026-03-15,3,10374,ITM-1008
3016550,2025-08-01,5,10070,ITM-1095
3016551,2024-11-18,5,10373,ITM-1041
3016552,2024-08-10,1,10307,ITM-1032
3016553,2025-12-04,1,10244,ITM-1063
3016554,2025-02-05,1,10171,ITM-1091
3016555,2025-12-30,4,10089,ITM-1072
3016556,2024-12-21,1,10114,ITM-1083
3016557,2024-12-28,1,10239,ITM-1082
3016558,2025-10-17,1,10393,ITM-1014
3016559,2026-02-16,1,10414,ITM-1029
3016560,2025-06-03,4,10219,ITM-1105
3016561,2025-10-18,4,10147,ITM-1104
3016562,2025-12-09,2,10427,ITM-1092
3016563,2025-06-29,5,10324,ITM-1048
3016564,2024-04-11,4,10341,ITM-1091
3016565,2024-09-05,2,10436,ITM-1012
3016566,2024-04-14,4,10232,ITM-1034
3016567,2025-05-31,5,10348,ITM-1028
3016568,2024-06-18,2,10271,ITM-1063
3016569,2025-12-10,1,10006,ITM-1043
3016570,2025-09-05,5,10152,ITM-1105
3016571,2024-12-22,3,10229,ITM-1097
3016572,2024-03-31,2,10267,ITM-1035
3016573,2025-01-05,5,10256,ITM-1019
3016574,2025-09-21,2,10367,ITM-1037
3016575,2024-05-24,5,10356,ITM-1097
3016576,2024-10-24,2,10478,ITM-1045
3016577,2024-11-14,4,10305,ITM-1087
3016578,2026-02-21,4,10175,ITM-1090
3016579,2025-07-14,2,10295,ITM-1024
3016580,2024-07-28,4,10309,ITM-1085
3016581,2025-01-02,4,10493,ITM-1086
3016582,2024-12-02,2,10217,ITM-1041
3016583,2024-10-14,2,10172,ITM-1054
3016584,2025-06-13,1,10097,ITM-1031
3016585,2025-11-04,1,10370,ITM-1076
3016586,2025-03-06,5,10121,ITM-1057
3016587,2025-06-14,1,10345,ITM-1050
3016588,2024-11-08,3,10464,ITM-1038
3016589,2024-12-03,2,10185,ITM-1003
3016590,2024-11-28,4,10270,ITM-1086
3016591,2026-01-30,3,10443,ITM-1014
3016592,2025-06-02,2,10361,ITM-1105
3016593,2024-03-26,1,10300,ITM-1064
3016594,2024-04-12,5,10254,ITM-1017
3016595,2025-12-09,5,10303,ITM-1005
3016596,2024-11-29,5,10403,ITM-1030
3016597,2025-01-28,2,10296,ITM-1100
3016598,2024-04-14,2,10375,ITM-1062
3016599,2025-04-12,2,10054,ITM-1083
3016600,2024-11-02,5,10024,ITM-1010
3016601,2025-12-04,3,10114,ITM-1095
3016602,2025-05-28,4,10224,ITM-1030
3016603,2024-09-15,5,10007,ITM-1059
3016604,2025-11-17,5,10264,ITM-1060
3016605,2025-01-19,1,10067,ITM-1022
3016606,2025-02-28,4,10284,ITM-1013
3016607,2025-01-11,4,10430,ITM-1075
3016608,2025-02-07,4,10370,ITM-1064
3016609,2025-03-09,3,10223,ITM-1055
3016610,2025-07-04,4,10417,ITM-1075
3016611,2024-06-27,1,10481,ITM-1007
3016612,2025-05-25,1,10466,ITM-1108
3016613,2025-10-07,1,10018,ITM-1055
3016614,2025-11-28,3,10287,ITM-1063
3016615,2024-12-20,2,10423,ITM-1012
3016616,2025-08-02,2,10304,ITM-1075
3016617,2025-01-27,5,10456,ITM-1041
3016618,2024-05-07,1,10063,ITM-1098
3016619,2024-09-15,4,10150,ITM-1086
3016620,2024-10-31,2,10375,ITM-1034
3016621,2024-08-02,2,10265,ITM-1010
3016622,2024-04-12,4,10337,ITM-1027
3016623,2025-05-13,5,10016,ITM-1083
3016624,2025-09-19,1,10103,ITM-1094
3016625,2024-08-31,1,10015,ITM-1009
3016626,2025-03-08,4,10091,ITM-1074
3016627,2026-01-19,2,10460,ITM-1099
3016628,2024-04-17,1,10005,ITM-1071
3016629,2025-07-07,1,10067,ITM-1065
3016630,2025-01-03,3,10327,ITM-1048
3016631,2025-05-30,3,10411,ITM-1046
3016632,2025-08-16,5,10349,ITM-1107
3016633,2025-07-17,3,10288,ITM-1083
3016634,2025-10-21,5,10132,ITM-1039
3016635,2025-10-28,2,10000,ITM-1056
3016636,2025-12-26,5,10345,ITM-1029
3016637,2025-09-13,3,10402,ITM-1051
3016638,2024-08-13,3,10036,ITM-1008
3016639,2025-12-03,1,10316,ITM-1060
3016640,2024-04-24,1,10322,ITM-1034
3016641,2024-07-11,3,10114,ITM-1039
3016642,2024-11-18,3,10015,ITM-1090
3016643,2025-11-07,3,10076,ITM-1073
3016644,2025-07-31,5,10245,ITM-1054
3016645,2025-05-03,5,10283,ITM-1090
3016646,2025-12-09,3,10183,ITM-1015
3016647,2024-08-02,4,10107,ITM-1062
3016648,2024-04-17,4,10138,ITM-1029
3016649,2025-03-07,2,10103,ITM-1031
3016650,2024-09-01,4,10430,ITM-1056
3016651,2024-07-29,5,10433,ITM-1020
3016652,2024-06-22,1,10258,ITM-1049
3016653,2026-02-28,3,10495,ITM-1048
3016654,2025-12-27,4,10391,ITM-1066
3016655,2024-05-18,2,10260,ITM-1010
3016656,2025-11-12,4,10049,ITM-1103
3016657,2024-12-02,5,10410,ITM-1021
3016658,2024-07-17,2,10250,ITM-1107
3016659,2025-11-15,3,10260,ITM-1019
3016660,2024-09-25,2,10044,ITM-1062
3016661,2025-02-10,2,10136,ITM-1001
3016662,2024-09-20,1,10251,ITM-1010
3016663,2024-10-10,4,10063,ITM-1014
3016664,2026-01-16,4,10260,ITM-1008
3016665,2026-01-08,1,10141,ITM-1020
3016666,2025-10-28,3,10361,ITM-1031
3016667,2025-11-09,5,10464,ITM-1040
3016668,2025-08-07,5,10246,ITM-1077
3016669,2024-10-17,5,10443,ITM-1029
3016670,2024-11-13,2,10122,ITM-1007
3016671,2024-08-05,2,10084,ITM-1084
3016672,2024-06-07,2,10420,ITM-1067
3016673,2026-01-10,3,10463,ITM-1012
3016674,2026-02-01,1,10387,ITM-1015
3016675,2024-06-08,3,10399,ITM-1046
3016676,2024-07-15,3,10133,ITM-1097
3016677,2026-02-03,3,10093,ITM-1011
3016678,2026-03-10,5,10455,ITM-1067
3016679,2025-10-15,4,10250,ITM-1046
3016680,2025-04-20,4,10130,ITM-1039
3016681,2025-07-22,2,10430,ITM-1076
3016682,2024-10-25,2,10494,ITM-1070
3016683,2025-07-04,2,10415,ITM-1065
3016684,2025-06-01,2,10304,ITM-1074
3016685,2025-03-07,4,10075,ITM-1086
3016686,2025-04-22,2,10090,ITM-1087
3016687,2025-11-25,2,10422,ITM-1031
3016688,2025-12-03,1,10472,ITM-1047
3016689,2025-07-25,5,10007,ITM-1056
3016690,2026-03-09,2,10430,ITM-1011
3016691,2025-03-24,4,10003,ITM-1106
3016692,2024-12-01,2,10471,ITM-1048
3016693,2025-11-01,5,10437,ITM-1001
3016694,2026-02-25,3,10324,ITM-1032
3016695,2026-03-09,5,10308,ITM-1035
3016696,2025-04-08,3,10360,ITM-1008
3016697,2024-07-13,1,10396,ITM-1097
3016698,2024-10-22,5,10219,ITM-1036
3016699,2026-02-16,1,10325,ITM-1031
3016700,2024-07-29,3,10437,ITM-1055
3016701,2026-03-13,5,10443,ITM-1071
3016702,2024-09-25,1,10165,ITM-1089
3016703,2025-09-09,1,10316,ITM-1085
3016704,2024-12-11,4,10228,ITM-1088
3016705,2025-04-10,3,10366,ITM-1075
3016706,2025-03-22,5,10338,ITM-1017
3016707,2025-09-19,2,10437,ITM-1078
3016708,2024-07-17,1,10025,ITM-1078
3016709,2026-01-28,5,10130,ITM-1074
3016710,2025-10-20,4,10324,ITM-1108
3016711,2025-02-21,1,10438,ITM-1027
3016712,2024-11-06,2,10086,ITM-1016
3016713,2025-06-11,3,10014,ITM-1051
3016714,2025-12-19,3,10416,ITM-1081
3016715,2024-09-11,1,10304,ITM-1076
3016716,2025-11-28,2,10026,ITM-1059
3016717,2025-09-02,3,10087,ITM-1093
